"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://irishealing.com/mental-health-treatment-los-angeles/ocd-treatment-los-angeles/_wp_link_placeholder","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.453","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/klonopin-guide-clonazepam/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","12","0.505","https://irishealing.com/addiction-treatment/drug-rehab-los-angeles/","HTTP Redirect"
"https://halcyonbehavioral.com/","","301","Moved Permanently","Non-Indexable","Redirected","1","0.228","https://www.simpletherapy.com/en/SimpleBehavioral/","HTTP Redirect"
"https://irishealing.com/tms-for-anxiety/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","10","0.255","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://irishealing.com/sleep-disorders-and-addiction","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.508","https://irishealing.com/blog/sleep-disorders-and-addiction","HTTP Redirect"
"https://irishealing.com/neurofeedback-for-anxiety/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.310","https://irishealing.com/blog/neurofeedback-for-anxiety","HTTP Redirect"
"https://goo.gl/maps/fdcbyUjPhv4624VB9","application/binary","302","Found","Non-Indexable","Redirected","1","0.332","https://www.google.com/maps/place/IRIS+HEALING+RETREAT/@34.166271,-118.628728,16z/data=!4m5!3m4!1s0x0:0x2b9c4217b3b5785!8m2!3d34.1662711!4d-118.6287277?hl=en&shorturl=1","HTTP Redirect"
"https://goo.gl/maps/Sgj7QGX9fCW1xUXd6","application/binary","302","Found","Non-Indexable","Redirected","1","0.191","https://www.google.com/maps/place/Iris+Neurofeedback/@34.169003,-118.575359,16z/data=!4m5!3m4!1s0x0:0x44c09bd81bfa5d11!8m2!3d34.1690028!4d-118.5753593?hl=en&shorturl=1","HTTP Redirect"
"https://goo.gl/maps/5eFaL3VhfsSaDPLU8","application/binary","302","Found","Non-Indexable","Redirected","1","0.154","https://www.google.com/maps/place/Iris+TMS+Wellness/@34.169013,-118.575296,16z/data=!4m5!3m4!1s0x0:0xeec4a0cb3ad556fe!8m2!3d34.1690125!4d-118.5752956?hl=es&shorturl=1","HTTP Redirect"
"https://irishealing.com/cocaine-in-urine/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.519","https://irishealing.com/blog/cocaine-in-urine","HTTP Redirect"
"https://irishealing.com/rehab-center-in-los-angeles-for-cocaine-overdose/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.384","https://irishealing.com/blog/rehab-center-in-los-angeles-for-cocaine-overdose","HTTP Redirect"
"https://irishealing.com/cocaine-withdrawal-symptoms/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.732","https://irishealing.com/blog/cocaine-withdrawal-symptoms","HTTP Redirect"
"https://irishealing.com/bipolar-and-alcohol/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.376","https://irishealing.com/blog/bipolar-and-alcohol","HTTP Redirect"
"https://irishealing.com/borderline-personality-disorder-vs-bipolar/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.327","https://irishealing.com/blog/borderline-personality-disorder-vs-bipolar","HTTP Redirect"
"https://irishealing.com/why-do-bipolar-relationships-fail/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.478","https://irishealing.com/blog/why-do-bipolar-relationships-fail","HTTP Redirect"
"https://irishealing.com/how-to-deal-with-someone-who-is-bipolar-and-angry/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.331","https://irishealing.com/blog/how-to-deal-with-someone-who-is-bipolar-and-angry","HTTP Redirect"
"https://irishealing.com/what-is-bipolar-depression/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.349","https://irishealing.com/blog/what-is-bipolar-depression","HTTP Redirect"
"https://irishealing.com/agreements/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.459","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/aa-meetings-near-woodland-hills-california/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.408","https://irishealing.com/blog/aa-meetings-near-woodland-hills-california","HTTP Redirect"
"https://irishealing.com/try-an-alternative-recovery-with-spiritual-rehabilitation-retreats/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.377","https://irishealing.com/blog/try-an-alternative-recovery-with-spiritual-rehabilitation-retreats","HTTP Redirect"
"https://irishealing.com/what-is-the-timeline-for-alcohol-detox-treatment/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.515","https://irishealing.com/blog/what-is-the-timeline-for-alcohol-detox-treatment","HTTP Redirect"
"https://irishealing.com/why-is-alcohol-detox-and-withdrawal-at-home-dangerous/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.368","https://irishealing.com/blog/why-is-alcohol-detox-and-withdrawal-at-home-dangerous","HTTP Redirect"
"https://www.cadth.ca/rapid-and-ultra-rapid-detoxification-adults-opioid-addiction-review-clinical-and-cost-effectiveness","","301","Moved Permanently","Non-Indexable","Redirected","1","0.046","https://www.cda-amc.ca/rapid-and-ultra-rapid-detoxification-adults-opioid-addiction-review-clinical-and-cost-effectiveness","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/books/NBK64116/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.257","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/books/NBK64116/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"http://www.healthline.com/health/alcoholism/how-long-does-it-take-to-detox-from-alcohol","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.075","https://www.healthline.com/health/alcoholism/how-long-does-it-take-to-detox-from-alcohol","HTTP Redirect"
"https://irishealing.com/opioid-withdrawal-symptoms/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.519","https://irishealing.com/blog/opioid-withdrawal-symptoms","HTTP Redirect"
"http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4152944/","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","1","0.250","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4152944/","HTTP Redirect"
"https://irishealing.com/alcoholism-genetic/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.335","https://irishealing.com/blog/alcoholism-genetic","HTTP Redirect"
"https://irishealing.com/why-do-people-drink-alcohol/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","4","0.483","https://irishealing.com/blog/why-do-people-drink-alcohol","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/books/NBK482134/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","2","0.158","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/books/NBK482134/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://irishealing.com/tms-for-ptsd/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","13","0.368","https://irishealing.com/tms-los-angeles/","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3775646/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.308","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC3775646/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.goodrx.com/drug-guide","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.514","https://www.goodrx.com/drugs","HTTP Redirect"
"https://irishealing.com/blog/what-is-the-difference-between-stress-and-depression","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.482","https://irishealing.com/blog/what-is-the-difference-between-stress-and-depression/","HTTP Redirect"
"https://mecp.springeropen.com/articles/10.1186/s43045-020-00029-w","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.263","https://link.springer.com/article/10.1186/s43045-020-00029-w","HTTP Redirect"
"https://irishealing.com/blog/postpartum-baby-blues-vs-depression","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.439","https://irishealing.com/blog/postpartum-baby-blues-vs-depression/","HTTP Redirect"
"https://irishealing.com/blog/neurofeedback-for-depression","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.326","https://irishealing.com/blog/neurofeedback-for-depression/","HTTP Redirect"
"https://irishealing.com/blog/recovery-with-outpatient-programs","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.331","https://irishealing.com/blog/recovery-with-outpatient-programs/","HTTP Redirect"
"https://irishealing.com/12-steps-for-addiction-recovery/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.343","https://irishealing.com/blog/12-steps-for-addiction-recovery","HTTP Redirect"
"https://www.samhsa.gov/about-us/who-we-are/laws-regulations/confidentiality-regulations-faqs","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","4","0.209","https://www.samhsa.gov/about/faqs/confidentiality-regulations","HTTP Redirect"
"https://irishealing.com/effective-holistic-drug-rehab-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.426","https://irishealing.com/blog/effective-holistic-drug-rehab-in-los-angeles","HTTP Redirect"
"https://irishealing.com/bipolar-treatment-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.483","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/supporting-a-loved-one/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.310","https://irishealing.com/blog/supporting-a-loved-one","HTTP Redirect"
"https://www.samhsa.gov/families","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.319","https://www.samhsa.gov/mental-health/children-and-families/coping-resources","HTTP Redirect"
"https://irishealing.com/can-you-work-while-in-rehab/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.405","https://irishealing.com/blog/can-you-work-while-in-rehab","HTTP Redirect"
"https://irishealing.com/holistic-rehabilitation-center-in-california/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","3","0.516","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/alcohol-rehab-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.369","https://irishealing.com/addiction-treatment/alcohol-rehab-los-angeles/","HTTP Redirect"
"https://irishealing.com/how-long-rehab-lasts-for-those-with-sud/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.525","https://irishealing.com/","HTTP Redirect"
"https://store.samhsa.gov/product/tip-42-substance-abuse-treatment-persons-co-occurring-disorders/pep20-02-01-004","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.187","https://library.samhsa.gov/product/tip-42-substance-abuse-treatment-persons-co-occurring-disorders/pep20-02-01-004","HTTP Redirect"
"https://irishealing.com/dialectical-behavior-therapy-for-addiction-treatment/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.676","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/emdr-therapy-for-addiction/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.332","https://irishealing.com/blog/emdr-therapy-for-addiction","HTTP Redirect"
"https://irishealing.com/dual-diagnosis-treatment-centers-in-california/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.327","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/cbt-therapy-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.365","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/partial-hospitalization-program-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.516","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/drug-and-alcohol-detox-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.469","https://irishealing.com/","HTTP Redirect"
"https://nida.nih.gov/publications/principles-drug-addiction-treatment-research-based-guide-third-edition/drug-addiction-treatment-in-united-states/types-treatment-programs","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","3","0.267","https://archives.nida.nih.gov/publications/principles-drug-addiction-treatment-research-based-guide-third-edition","HTTP Redirect"
"https://irishealing.com/ptsd-treatment-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.393","https://irishealing.com/","HTTP Redirect"
"https://www.samhsa.gov/brss-tacs/recovery-support-tools/peers","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","3","0.357","https://www.samhsa.gov/technical-assistance/brss-tacs/peer-support-workers","HTTP Redirect"
"https://irishealing.com/depression-treatment-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.362","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/neurofeedback-therapy-a-complete-guide/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.506","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/tms-therapy-transcranial-magnetic-stimulation/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","12","0.520","https://transferirishe.wpenginepowered.com/tms-therapy-near-me/","HTTP Redirect"
"https://irishealing.com/what-is-neurofeedback-therapy/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.487","https://irishealing.com/therapy/neurofeedback-therapy/","HTTP Redirect"
"https://irishealing.com/dual-diagnosis-treatment/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.366","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/tour-our-los-angeles-rehab/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.673","https://irishealing.com/tour/","HTTP Redirect"
"https://irishealing.com/how-long-does-rehab-last/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.315","https://irishealing.com/blog/how-long-does-rehab-last","HTTP Redirect"
"https://irishealing.com/dual-diagnosis-treatment-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","4","0.351","https://irishealing.com/","HTTP Redirect"
"https://www.samhsa.gov/find-treatment","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.364","https://findtreatment.gov/","HTTP Redirect"
"https://irishealing.com/anxiety-treatment-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.505","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/dialectical-behavior-therapy-for-addiction/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","8","0.226","https://irishealing.com/blog/dialectical-behavior-therapy-for-addiction","HTTP Redirect"
"https://www.irishealing.com/detox-center-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.666","https://irishealing.com/detox-center-in-los-angeles/","HTTP Redirect"
"https://irishealing.com/understanding-the-relationship-between-mental-health-and-substance-abuse/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.477","https://irishealing.com/blog/mental-health-and-substance-abuse/","HTTP Redirect"
"https://irishealing.com/mental-health-benefits-of-exercise/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.424","https://irishealing.com/blog/mental-health-benefits-of-exercise","HTTP Redirect"
"https://www.nccih.nih.gov/health/meditation-and-mindfulness-what-you-need-to-know","application/xml","301","Moved Permanently","Non-Indexable","Redirected","1","0.226","https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety","HTTP Redirect"
"https://irishealing.com/mental-health-outpatient-treatment/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.270","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/drug-and-alcohol-rehab-programs-in-los-angeles/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.356","https://irishealing.com/","HTTP Redirect"
"https://irishealing.com/tms-for-depression/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.459","https://irishealing.com/blog/tms-for-depression","HTTP Redirect"
"https://irishealing.com/blog/adhd-and-addiction","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.327","https://irishealing.com/blog/adhd-and-addiction/","HTTP Redirect"
"https://irishealing.com/blog/tms-for-autism","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.327","https://irishealing.com/blog/tms-for-autism/","HTTP Redirect"
"https://irishealing.com/blog/tms-for-tinnitus","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.465","https://irishealing.com/blog/tms-for-tinnitus/","HTTP Redirect"
"https://irishealing.com/blog/tms-for-parkinsons","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.321","https://irishealing.com/blog/tms-for-parkinsons/","HTTP Redirect"
"https://irishealing.com/blog/tms-for-bipolar","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.675","https://irishealing.com/blog/tms-for-bipolar/","HTTP Redirect"
"https://irishealing.com/blog/tms-for-aspergers","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.301","https://irishealing.com/blog/tms-for-aspergers/","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7040236/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.302","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC7040236/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://irishealing.com/blog/tms-side-effects","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.417","https://irishealing.com/blog/tms-side-effects/","HTTP Redirect"
"https://irishealing.com/blog/somatic-experiencing-therapy-for-ptsd","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.372","https://irishealing.com/blog/somatic-experiencing-therapy-for-ptsd/","HTTP Redirect"
"https://irishealing.com/blog/influence-of-buddhism-in-holistic-rehab","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.441","https://irishealing.com/blog/influence-of-buddhism-in-holistic-rehab/","HTTP Redirect"
"https://irishealing.com/blog/what-a-holistic-drug-rehab-can-offer","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.335","https://irishealing.com/blog/what-a-holistic-drug-rehab-can-offer/","HTTP Redirect"
"https://irishealing.com/blog/how-does-fentanyl-kill-you","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.318","https://irishealing.com/blog/how-does-fentanyl-kill-you/","HTTP Redirect"
"https://irishealing.com/blog/what-does-fentanyl-look-like","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.333","https://irishealing.com/blog/what-does-fentanyl-look-like/","HTTP Redirect"
"https://irishealing.com/blog/facing-depression-clearing-mind-dark-thoughts","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.201","https://irishealing.com/blog/facing-depression-clearing-mind-dark-thoughts/","HTTP Redirect"
"https://irishealing.com/blog/fentanyl-overdose-signs","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.485","https://irishealing.com/blog/fentanyl-overdose-signs/","HTTP Redirect"
"https://irishealing.com/blog/ocd-and-addiction","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.397","https://irishealing.com/blog/ocd-and-addiction/","HTTP Redirect"
"https://irishealing.com/blog/eeg-neurofeedback-therapy","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.491","https://irishealing.com/blog/eeg-neurofeedback-therapy/","HTTP Redirect"
"https://irishealing.com/blog/is-adderall-a-controlled-substance","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.479","https://irishealing.com/blog/is-adderall-a-controlled-substance/","HTTP Redirect"
"https://irishealing.com/benefits-of-quitting-sugar-is-sugar-as-addictive-as-drugs-and-alcohol/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.354","https://irishealing.com/blog/benefits-of-quitting-sugar-is-sugar-as-addictive-as-drugs-and-alcohol","HTTP Redirect"
"https://irishealing.com/blog/neurofeedback-for-anxiety","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.341","https://irishealing.com/blog/neurofeedback-for-anxiety/","HTTP Redirect"
"https://irishealing.com/cocaine-addiction-treatment/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","16","0.544","https://transferirishe.wpenginepowered.com/cocaine-addiction-abuse-and-treatment/","HTTP Redirect"
"https://irishealing.com/therapies","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.536","https://transferirishe.wpenginepowered.com/therapy-in-woodland-hills","HTTP Redirect"
"https://irishealing.com/fentanyl-and-addiction-treatment/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","16","0.516","https://transferirishe.wpenginepowered.com/fentanyl-addiction-and-treatment/","HTTP Redirect"
"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2897895/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.259","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml?orig_args=/pmc/articles/PMC2897895/&orig_host=www.ncbi.nlm.nih.gov","HTTP Redirect"
"https://www.drugabuse.gov/publications/topics-in-brief/comorbid-drug-abuse-mental-illness","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.150","https://nida.nih.gov/publications/topics-in-brief/comorbid-drug-abuse-mental-illness","HTTP Redirect"
"https://irishealing.com/famous-people-with-bipolar-disorder-celebs-coping-with-bipolar/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.468","https://irishealing.com/blog/famous-people-with-bipolar-disorder-celebs-coping-with-bipolar","HTTP Redirect"
"https://irishealing.com/understanding-links-ptsd-addiction/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","6","0.467","https://irishealing.com/blog/understanding-links-ptsd-addiction","HTTP Redirect"
"https://www.drugabuse.gov/drug-topics/opioids/benzodiazepines-opioids","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.153","https://nida.nih.gov/drug-topics/opioids/benzodiazepines-opioids","HTTP Redirect"
"https://irishealing.com/blog/rehab-center-in-los-angeles-for-cocaine-overdose","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.359","https://irishealing.com/blog/rehab-center-in-los-angeles-for-cocaine-overdose/","HTTP Redirect"
"https://irishealing.com/blog/cocaine-in-urine","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.372","https://irishealing.com/blog/cocaine-in-urine/","HTTP Redirect"
"https://irishealing.com/blog/cocaine-withdrawal-symptoms","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.471","https://irishealing.com/blog/cocaine-withdrawal-symptoms/","HTTP Redirect"
"https://irishealing.com/blog/bipolar-and-alcohol","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.327","https://irishealing.com/blog/bipolar-and-alcohol/","HTTP Redirect"
"https://irishealing.com/blog/borderline-personality-disorder-vs-bipolar","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.351","https://irishealing.com/blog/borderline-personality-disorder-vs-bipolar/","HTTP Redirect"
"https://irishealing.com/blog/why-do-bipolar-relationships-fail","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.341","https://irishealing.com/blog/why-do-bipolar-relationships-fail/","HTTP Redirect"
"https://irishealing.com/blog/how-to-deal-with-someone-who-is-bipolar-and-angry","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.372","https://irishealing.com/blog/how-to-deal-with-someone-who-is-bipolar-and-angry/","HTTP Redirect"
"https://irishealing.com/blog/what-is-bipolar-depression","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","0","0.500","https://irishealing.com/blog/what-is-bipolar-depression/","HTTP Redirect"
"https://irishealing.com/6-famous-people-with-ptsd-post-traumatic-stress-disorder/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","2","0.383","https://irishealing.com/blog/6-famous-people-with-ptsd-post-traumatic-stress-disorder","HTTP Redirect"
"https://beckinstitute.org/about-beck/history-of-cognitive-therapy/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","1.725","https://beckinstitute.org/about/intro-to-cbt/","HTTP Redirect"
"https://www.healthdirect.gov.au/amp/article/signs-mental-health-issue","text/plain; charset=utf-8","307","Temporary Redirect","Non-Indexable","Redirected","1","0.412","https://www.healthdirect.gov.au/not-found","HTTP Redirect"
"https://www.drugabuse.gov/drug-topics/addiction-science","text/html","301","Moved Permanently","Non-Indexable","Redirected","2","0.162","https://nida.nih.gov/drug-topics/addiction-science","HTTP Redirect"
"https://www.drugabuse.gov/drug-topics/trends-statistics/infographics/comorbidity-substance-use-other-mental-disorders","text/html","301","Moved Permanently","Non-Indexable","Redirected","2","0.156","https://nida.nih.gov/drug-topics/trends-statistics/infographics/comorbidity-substance-use-other-mental-disorders","HTTP Redirect"
"https://www.recoverymonth.gov/","text/html; charset=UTF-8","302","Redirect","Non-Indexable","Redirected","2","0.307","https://www.samhsa.gov/recovery-month","HTTP Redirect"
"https://irishealing.com/adderall-weight-loss/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.504","https://irishealing.com/blog/adderall-weight-loss","HTTP Redirect"
"https://pubmed.ncbi.nlm.nih.gov/20715472/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","1","0.264","https://misuse.ncbi.nlm.nih.gov/error/abuse.shtml","HTTP Redirect"
"https://www.samhsa.gov/data/release/2019-national-survey-drug-use-and-health-nsduh-releases","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.140","https://www.samhsa.gov/data/data-we-collect/nsduh-national-survey-drug-use-and-health/national-releases/2019","HTTP Redirect"
"https://www.merckmanuals.com/home/drugs/factors-affecting-response-to-drugs/overview-of-response-to-drugs","","301","Moved Permanently","Non-Indexable","Redirected","1","0.348","https://www.merckmanuals.com/home/drugs/factors-affecting-response-to-medications/overview-of-response-to-medications?autoredirectid=28467","HTTP Redirect"
"https://irishealing.com/therapies/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","26","0.372","https://transferirishe.wpenginepowered.com/therapy-in-woodland-hills","HTTP Redirect"
"https://www.drugabuse.gov/publications/media-guide/science-drug-use-addiction-basics","text/html","301","Moved Permanently","Non-Indexable","Redirected","1","0.160","https://nida.nih.gov/publications/media-guide/science-drug-use-addiction-basics","HTTP Redirect"
"https://www.vera.org/state-of-justice-reform/2017/the-state-of-opioids","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.095","https://www.vera.org/news-and-stories","HTTP Redirect"
